"Path","Category","AnalysisStatus","Evidence","Notes","Disposition","DispositionEvidence"
"openspec/changes/graceful-status-no-changes/design.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 C2CE8D83ACAF5DD26C1A5F9B994482E5646058AF42300A1EC6DEC1613EE333D5; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/graceful-status-no-changes/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 18DCC141BE564F7027793A05CD5683578CC0F4AFD7678B75A6AB83CAFFE75438; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/graceful-status-no-changes/specs/graceful-status-empty/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 08AFFF25AD3367C770378EAB51310FB8FC2BBED83A44CEA1E9945B5EE059945D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/graceful-status-no-changes/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 383A9F70D19A6AE76416DAF8AFE9C7E7F02192F1A7681B408BBD6706B7191422; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/IMPLEMENTATION_ORDER.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 24B5C73BD7A8E4A51E6E703A85FB56E649602A87AFBE34104DE97A2CCC5F6415; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/make-codex-skills-only/.openspec.yaml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 BF0C94B9498CA496637A31D8A8D4B33CFA29D1FD211E67D38154CB3ACFAD10B0; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/make-codex-skills-only/design.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 B41BE9B33496EAB304D6B4D66FE59F616591661585B9F13A22B41BFABDC65A62; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/make-codex-skills-only/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 2CAFA8D9BC1CDD51F5BC38E72EDBA279419189E36E2E8BC997EFE60B98E899BE; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/make-codex-skills-only/specs/ai-tool-paths/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 54CD15CDE29A6D873509A8C67A06F1B3FB866DDA77ACA298D079A35141EA3FD2; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/make-codex-skills-only/specs/cli-init/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 3677F8B7E25A8E20640A6CB7AE30B59812461FBA9A7EED80FF655D42E3F826F8; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/make-codex-skills-only/specs/cli-update/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 165257555B2C941424D7CCF783B70A46D06EA597D542E7A34B233D623407D665; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/make-codex-skills-only/specs/command-generation/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 8D771C20FFE4EC66C39180278D7F997245C7F106394CA53E7DE9CD95EECEC6B1; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/make-codex-skills-only/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 81826DAE559B8B0555E2B4EC7687C3393B25A86638738EDF8FB9F97667472AE5; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/schema-alias-support/.openspec.yaml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 77923C87D75483596D5B5082745A05B9D2CB6EEB19AE04A0258438E096A9DA1F; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/schema-alias-support/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 D755A7B7B3B191391D43DC9294F731306E3E95242C0AD46E2C6ED9318F4AD74D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/simplify-skill-installation/.openspec.yaml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 F506F257DF3FE54A34D2C4FED976BAEBF0E3FA56FD9F4EF2F1260DADBC1107E5; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/simplify-skill-installation/design.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 08CAE567CD75232C20CDF2D1A8F01C7D5B6194841ED73964D0E04709BA94710F; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/simplify-skill-installation/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 287A2F93D83AD419355AC899D0DC578E25A82E6686041F9AC421A6A7D1FF6E2E; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/simplify-skill-installation/specs/cli-init/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 2B5AFBF00EFC4A56B1E75378E6435572EC1E30E15ABC59DCC302532C39FDA2F4; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/simplify-skill-installation/specs/cli-update/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 7E77619FD77F2DC56A2A4F0ED3C1D0696E0F3DA63CCBC3892645E8B95ACF844F; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/simplify-skill-installation/specs/profiles/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 440BE669985A569D33A4591BD529AB113BC8E09BB4EE9A0B269443C6D0A3A016; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/simplify-skill-installation/specs/propose-workflow/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 613B98CE0A26EA25461F6FF2638985EEB0BC57D1A45B00B25AB3E3BFD086DC1B; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/simplify-skill-installation/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 8409FF55BD9D67476FA1D59A9E1AF771F175E8D2D515445EC8F0A9A7EBBA24B9; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/unify-template-generation-pipeline/.openspec.yaml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 A971582B4204EAFBA4555C6583BAE6D8B00C178645B76ACB8A2D68BE98EA77E6; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/unify-template-generation-pipeline/design.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 384C760D0C4E5720C89065CDCDADA2371662448ABCDFD70ECE316635D40C618F; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/unify-template-generation-pipeline/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 B3209AA8C9CC12943B752F53503062E01DA49766578385D4461B0DA0D158907B; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/unify-template-generation-pipeline/specs/template-artifact-pipeline/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 98892E930CEC2886147CFAF4069E317161BD602178FD2D9B095DBFB4ED26EAD1; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/unify-template-generation-pipeline/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 C3C9C3342BC45D1D3F2BA950EDA894FD1D11ED6601319ADC2FE033BBC1CAC9BF; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/config.yaml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 75CC5EE683A114A649D27C0FD1B0E8292C538BD403BF1282C88AC5663CB7958D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/explorations/explore-workflow-ux.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 FA3E46CE8EFDDC0DD68198D7A267015DBDC964BFE8FAACAE96CCC22418441AD5; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/explorations/workspace-architecture.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 7E2FE4FD3C7EC11538F8CC7901D5935C7F4C3FB49163410434AFAB59F5D4A834; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/explorations/workspace-roadmap.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 DDA0FF19A91F5878C66F1589D63FC6FFD6A6D013887A0E20D27FDC9DC3C19AC0; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/explorations/workspace-user-journeys.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 7FB785EE4FFDD8FE6389F7389680BF47BE8A6E2109176849CB67F1757A910559; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/explorations/workspace-ux-simplification.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 7DB4EB45B16DF6B5EA864C540BD265216F15B695C49A049719B288FA5B8E6A2C; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/.initiative.yaml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 A3A592A73701E596B4B5BE05254BEDCEB11C52E99030E5A856E2C58668BE6AC3; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/decisions.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 AEB17D6E0FAC5C099819E45A0447323A41C2992E9A90E94C94CB2D301796C868; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/direction-git-native-work.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 DFDA5A78B2861BE49F13847453880C655CA9096BC68AD83D34A2F1E165DE6106; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/direction.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 D9D7ED4945E0029B987AFB2CFB94B7AC8B60324FB02FC6A616CDF7F8C9DE7A35; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/questions.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 EC7397F0BE9644F4D90BCF0822EDBBB52D34678D4B7329F8F78E9A2BD92159DD; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/README.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 F0A392BE469701A58E3B93D88BDE792F09C86E986E1702A5705812A6AAC9EC92; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/roadmap.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 00AB33A14EF569D330E8A26F3A67985223C307CB2E07BC7A32F224551A83C1B4; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 767EAA318AB1D8D2D67BCC269E7B82874866A2276F2F744CD1AA6F282FC713A8; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/01-lock-the-direction/evidence.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 C4C36D96CB70FB8525605EEDCAB6A66E31CC6C919FCD3FD5357B722915D079AF; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/01-lock-the-direction/plan.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 A7B979F366CC2111E29AF8B89D211FAFEFEBAA9D95597554B43546A361B53687; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/01-lock-the-direction/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 D84070776DD9D6B03442952CDAC076D56AE0A8410152FDFCFE5C03F8DF7C0304; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/02-stabilize-workspace-as-local-view/evidence.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 3DC969B64D556AF3AC0BE3E5B67BB6CBDE504507A29DA4F65C9509A2C201F824; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/02-stabilize-workspace-as-local-view/plan.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 881DCFD561614BBB4D65BDA6FA9A81321C8810A91B70230C0BAB5B72EB14BD7E; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/02-stabilize-workspace-as-local-view/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 B049BF82BD15F32F1F976EEC202106CAC8EADABF0DD7F9D1319342316679B9DD; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/03-add-context-store-foundation/evidence.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 DC53CE39626B174A9BD50934A6DA50A68255C40EA28428A7042B9A9C86BA1C71; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/03-add-context-store-foundation/plan.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 04E6EFC0E7277EFDB86D6B8F130BD4B18EB818284BE01BD64297249E7865648A; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/03-add-context-store-foundation/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 DA89EEB72357D892D810FAFD6DFD5F031997E18BAF69130F27FB3804601133CF; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/04-add-collection-foundation/evidence.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 9DDD9EB468904E44F08CB505A1280A59BDB1FE8AE5588F6793AE72CC66757E8B; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/04-add-collection-foundation/plan.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 8AA27162EB893FCF7643E583B312AA207777C4ECC5D5003A1EB0B06305C1810C; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/04-add-collection-foundation/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 EEDBF938280412B6A19546D77600E9B0CA299D08568D4C3C23E54FD962063EB5; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/05-ship-initiative-mvp/evidence.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 7958927691E68C228CD125A6BCE69FD327E04DCFC2CD7821E03F85C6F189E9B2; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/05-ship-initiative-mvp/plan.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 066D5962033CCFE9237A1DAF23844AF27AC76C0C0653392E8FBE9DF55DB881B1; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/05-ship-initiative-mvp/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 F5730EF92370275804F02F588BB6598C6E6F78E79F491772E6C334C7DE0592ED; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/06-add-minimal-context-store-ux/evidence.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 D45585BAAD4CFB84A843FAA359327187FD792CC5677DFB1BD7C1CB9E64CE1253; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/06-add-minimal-context-store-ux/plan.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 6C3C806E08036E04370034D06B6B09EEC63D32070AC6D7070D8C49EBE40CC11F; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/06-add-minimal-context-store-ux/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 50B073260AC12E5D4BC38AC14E5B226CD5218CEBEDCFA08AB1635A4A6CD38D6D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/07-add-agent-first-initiative-discovery/evidence.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 8A4ACFACFD682D264195C533057B72A3E4B2066B949F14179FC3E8142D6A3435; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/07-add-agent-first-initiative-discovery/plan.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 3124C97FB5AA4AA6246E2211EAD1D61E4EF39AD33D25D24CBEFD6537E49375AD; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/07-add-agent-first-initiative-discovery/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 4632351A761550DA38A2AE6E5DD0C93C4926B46260DC0443A04E2FE4241DAFC9; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/initiatives/context-store-and-initiatives/work-items/08-connect-repo-local-changes-to-initiatives/evidence.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 4F62B8C3D2A66DCAE44B4387FC04360019981A4CE62ECCD8CFD18CD57D5021FF; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
